t_s,err1,err2
190.6,-0.00687444607181379,-0.026491051224082095
190.65,0.019951063734635885,0.02400878352731117
190.7,0.04182361636718506,0.06258992424459228
190.75,0.046034431905995155,0.0702205360666601
190.8,0.028795950259446926,0.04198746642598145
190.85,-0.0003748353113079028,-0.009977710773515754
190.9,-0.02674478047514421,-0.06133147576286653
190.95,-0.04040435678597149,-0.08650938894231476
191.0,-0.038789526107045474,-0.0714706199741802
191.05,-0.02373666109608985,-0.020974616402768428
191.1,0.0002403726405056771,0.04389589757460209
191.15,0.024139601976009582,0.09477691481407208
191.2,0.036028559648248526,0.10733539679201098
191.25,0.029737254846743423,0.07285977400443484
191.3,0.011100240889443077,0.0038636590388007345
191.35,-0.0074737482287679955,-0.07110386923226983
191.4,-0.01761924317324235,-0.12031648060345658
191.45,-0.01784850014584052,-0.12221359637395843
191.5,-0.010059322782744995,-0.07345470627427514
191.55,0.001444135426705732,0.008902984495238866
191.6,0.009545131700163963,0.09149666348101101
191.65,0.007870236008337597,0.13819391205168813
191.7,-0.003306359745823774,0.1286239293665346
191.75,-0.015815484472647384,0.06765304746083677
191.8,-0.019678423778570167,-0.019942402532645113
191.85,-0.010370872191133848,-0.10073061813451367
191.9,0.009344650675461644,-0.14338442337233892
191.95,0.031349129707496134,-0.12949581898366835
192.0,0.044396618522652385,-0.06263560366189797
192.05,0.038343220514629794,0.02967644819204294
192.1,0.01096893699215476,0.10714333964108312
